Invoice_ID,Branch,City,Customer_type,Gender,Product_line,Unit_price,Quantity,Total,Date,Time,Payment,Payments_fee,Gross_income,Cost_price,Unit_cost
339-38-9982,B,Mandalay,Member,Male,Fashion accessories,62.86,2,125.71,2019-01-13 00:00:00.000000000,2023-11-05 14:55:00.000000000,Ewallet,1.89,31.43,94.28,47.14
355-34-6244,B,Mandalay,Normal,Male,Food and beverages,76.01,2,152.02,2019-01-13 00:00:00.000000000,2023-11-05 19:55:00.000000000,Credit card,4.56,18.24,133.78,66.89
327-40-9673,B,Mandalay,Member,Male,Sports and travel,76.23,6,457.38,2019-01-13 00:00:00.000000000,2023-11-05 19:51:00.000000000,Cash,0.0,68.61,388.77,64.8
460-93-5834,A,Yangon,Normal,Male,Sports and travel,47.86,7,335.01,2019-01-13 00:00:00.000000000,2023-11-05 10:03:00.000000000,Cash,0.0,50.25,284.76,40.68
397-25-8725,A,Yangon,Member,Female,Health and beauty,41.6,9,374.41,2019-01-13 00:00:00.000000000,2023-11-05 17:54:00.000000000,Credit card,11.23,82.37,292.04,32.45
784-08-0310,C,Naypyitaw,Member,Female,Food and beverages,22.09,4,88.37,2019-01-13 00:00:00.000000000,2023-11-05 13:58:00.000000000,Cash,0.0,10.6,77.77,19.44
195-06-0432,A,Yangon,Member,Male,Home and lifestyle,85.06,3,255.18,2019-01-13 00:00:00.000000000,2023-11-05 12:55:00.000000000,Credit card,7.66,45.93,209.25,69.75
339-38-9981,B,Mandalay,Member,Male,Clothes and accessories,57.51,2,115.01,2019-01-13 00:00:00.000000000,2023-11-05 15:02:00.000000000,Ewallet,0.96,8.05,106.96,53.48
437-58-8131,C,Naypyitaw,Member,Female,Clothes and accessories,17.45,2,34.9,2019-01-13 00:00:00.000000000,2023-11-05 13:42:00.000000000,Ewallet,0.52,2.44,32.46,16.23
426-39-2418,C,Naypyitaw,Normal,Male,Electronic accessories,64.48,7,451.36,2019-01-14 00:00:00.000000000,2023-11-05 10:02:00.000000000,Cash,0.0,67.7,383.66,54.81
785-13-7708,B,Mandalay,Normal,Male,Food and beverages,76.71,7,536.99,2019-01-14 00:00:00.000000000,2023-11-05 19:06:00.000000000,Credit card,16.11,64.44,472.55,67.51
667-23-5919,A,Yangon,Member,Female,Fashion accessories,101.54,5,507.68,2019-01-14 00:00:00.000000000,2023-11-05 12:52:00.000000000,Ewallet,7.62,126.92,380.76,76.15
868-52-7573,B,Mandalay,Normal,Female,Food and beverages,104.67,5,523.37,2019-01-14 00:00:00.000000000,2023-11-05 12:09:00.000000000,Cash,0.0,62.8,460.57,92.11
592-34-6155,C,Naypyitaw,Normal,Male,Food and beverages,33.36,4,133.43,2019-01-14 00:00:00.000000000,2023-11-05 14:43:00.000000000,Ewallet,2.0,16.01,117.42,29.36
359-90-3665,B,Mandalay,Member,Female,Fashion accessories,18.99,4,75.94,2019-01-14 00:00:00.000000000,2023-11-05 18:03:00.000000000,Credit card,2.28,18.99,56.95,14.24
588-47-8641,A,Yangon,Member,Male,Fashion accessories,58.84,10,588.42,2019-01-14 00:00:00.000000000,2023-11-05 19:30:00.000000000,Ewallet,8.83,147.11,441.31,44.13
320-85-2052,B,Mandalay,Normal,Female,Sports and travel,36.55,1,36.55,2019-01-14 00:00:00.000000000,2023-11-05 10:11:00.000000000,Credit card,1.1,5.48,31.07,31.07
451-73-2711,C,Naypyitaw,Normal,Male,Food and beverages,89.07,1,89.07,2019-01-14 00:00:00.000000000,2023-11-05 15:20:00.000000000,Ewallet,1.34,10.69,78.38,78.38
704-10-4056,C,Naypyitaw,Member,Male,Health and beauty,63.49,3,190.48,2019-01-14 00:00:00.000000000,2023-11-05 10:55:00.000000000,Credit card,5.71,41.91,148.57,49.52
559-61-5987,B,Mandalay,Normal,Female,Health and beauty,18.64,1,18.64,2019-01-14 00:00:00.000000000,2023-11-05 10:38:00.000000000,Cash,0.0,4.1,14.54,14.54
658-66-3967,C,Naypyitaw,Normal,Female,Health and beauty,55.85,7,390.95,2019-01-14 00:00:00.000000000,2023-11-05 15:42:00.000000000,Ewallet,5.86,86.01,304.94,43.56
377-79-7592,C,Naypyitaw,Member,Female,Electronic accessories,47.08,9,423.74,2019-01-14 00:00:00.000000000,2023-11-05 14:00:00.000000000,Credit card,12.71,63.56,360.18,40.02
562-12-5434,A,Yangon,Member,Female,Clothes and accessories,55.25,4,221.0,2019-01-14 00:00:00.000000000,2023-11-05 10:11:00.000000000,Ewallet,3.46,15.47,205.53,51.38
821-14-9046,B,Mandalay,Member,Female,Clothes and accessories,6.28,6,37.65,2019-01-14 00:00:00.000000000,2023-11-05 15:04:00.000000000,Credit card,1.09,2.64,35.01,5.84
299-46-1805,B,Mandalay,Member,Female,Sports and travel,98.41,6,590.44,2019-01-15 00:00:00.000000000,2023-11-05 16:19:00.000000000,Cash,0.0,88.57,501.87,83.65
272-65-1806,A,Yangon,Normal,Female,Electronic accessories,63.92,9,575.32,2019-01-15 00:00:00.000000000,2023-11-05 17:17:00.000000000,Ewallet,8.63,86.3,489.02,54.34
437-58-8131,B,Mandalay,Normal,Female,Fashion accessories,77.2,2,154.39,2019-01-15 00:00:00.000000000,2023-11-05 13:41:00.000000000,Ewallet,2.32,38.6,115.79,57.9
450-28-2866,C,Naypyitaw,Member,Male,Food and beverages,18.31,5,91.56,2019-01-15 00:00:00.000000000,2023-11-05 19:25:00.000000000,Cash,0.0,10.99,80.57,16.11
138-17-5109,A,Yangon,Member,Female,Home and lifestyle,93.67,9,843.03,2019-01-15 00:00:00.000000000,2023-11-05 15:42:00.000000000,Credit card,25.29,151.75,691.28,76.81
301-11-9629,A,Yangon,Normal,Female,Sports and travel,20.06,7,140.39,2019-01-15 00:00:00.000000000,2023-11-05 10:43:00.000000000,Cash,0.0,21.06,119.33,17.05
589-02-8023,A,Yangon,Member,Male,Food and beverages,87.96,2,175.92,2019-01-15 00:00:00.000000000,2023-11-05 10:54:00.000000000,Credit card,5.28,21.11,154.81,77.41
188-55-0967,B,Mandalay,Member,Male,Health and beauty,69.79,10,697.94,2019-01-15 00:00:00.000000000,2023-11-05 15:01:00.000000000,Credit card,20.94,153.55,544.39,54.44
369-82-2676,B,Mandalay,Normal,Male,Electronic accessories,79.44,5,397.22,2019-01-15 00:00:00.000000000,2023-11-05 18:22:00.000000000,Ewallet,5.96,59.58,337.64,67.53
314-23-4520,C,Naypyitaw,Member,Male,Health and beauty,85.29,7,597.04,2019-01-15 00:00:00.000000000,2023-11-05 20:44:00.000000000,Cash,0.0,131.35,465.69,66.53
886-54-6089,A,Yangon,Normal,Female,Home and lifestyle,12.0,6,72.01,2019-01-15 00:00:00.000000000,2023-11-05 17:24:00.000000000,Cash,0.0,12.96,59.05,9.84
744-16-7898,B,Mandalay,Normal,Female,Home and lifestyle,102.24,10,1022.39,2019-01-15 00:00:00.000000000,2023-11-05 13:48:00.000000000,Credit card,30.67,184.03,838.36,83.84
660-29-7083,C,Naypyitaw,Normal,Male,Electronic accessories,58.66,10,586.64,2019-01-15 00:00:00.000000000,2023-11-05 15:01:00.000000000,Cash,0.0,88.0,498.64,49.86
125-45-2292,B,Mandalay,Normal,Female,Clothes and accessories,16.85,4,67.41,2019-01-15 00:00:00.000000000,2023-11-05 13:15:00.000000000,Cash,0.94,4.72,62.69,15.67
659-65-8956,B,Mandalay,Member,Male,Fashion accessories,53.93,1,53.93,2019-01-16 00:00:00.000000000,2023-11-05 15:26:00.000000000,Ewallet,0.81,13.48,40.45,40.45
234-65-2137,C,Naypyitaw,Normal,Male,Home and lifestyle,100.36,10,1003.59,2019-01-16 00:00:00.000000000,2023-11-05 13:32:00.000000000,Cash,0.0,180.65,822.94,82.29
677-11-0152,C,Naypyitaw,Normal,Female,Food and beverages,97.92,9,881.31,2019-01-16 00:00:00.000000000,2023-11-05 18:08:00.000000000,Cash,0.0,105.76,775.55,86.17
347-72-6115,B,Mandalay,Member,Female,Sports and travel,95.28,7,666.94,2019-01-16 00:00:00.000000000,2023-11-05 18:03:00.000000000,Credit card,20.01,100.04,566.9,80.99
286-62-6248,B,Mandalay,Normal,Male,Fashion accessories,41.17,4,164.68,2019-01-16 00:00:00.000000000,2023-11-05 20:03:00.000000000,Credit card,4.94,41.17,123.51,30.88
859-71-0933,C,Naypyitaw,Member,Female,Sports and travel,16.27,2,32.53,2019-01-16 00:00:00.000000000,2023-11-05 15:10:00.000000000,Cash,0.0,4.88,27.65,13.83
842-29-4695,C,Naypyitaw,Member,Male,Sports and travel,18.0,7,125.98,2019-01-16 00:00:00.000000000,2023-11-05 12:07:00.000000000,Credit card,3.78,18.9,107.08,15.3
648-83-1321,A,Yangon,Member,Male,Home and lifestyle,66.74,10,667.38,2019-01-16 00:00:00.000000000,2023-11-05 17:59:00.000000000,Cash,0.0,120.13,547.25,54.73
372-62-5264,C,Naypyitaw,Normal,Female,Food and beverages,55.23,9,497.07,2019-01-16 00:00:00.000000000,2023-11-05 14:42:00.000000000,Cash,0.0,59.65,437.42,48.6
618-34-8551,A,Yangon,Normal,Female,Sports and travel,97.84,2,195.68,2019-01-16 00:00:00.000000000,2023-11-05 18:41:00.000000000,Credit card,5.87,29.35,166.33,83.17
659-65-8958,B,Mandalay,Member,Male,Clothes and accessories,95.03,1,95.03,2019-01-16 00:00:00.000000000,2023-11-05 15:40:00.000000000,Ewallet,0.42,6.65,88.38,88.38
286-62-6249,B,Mandalay,Normal,Male,Clothes and accessories,25.01,5,125.06,2019-01-16 00:00:00.000000000,2023-11-05 20:12:00.000000000,Credit card,2.48,8.75,116.31,23.26
280-35-5823,B,Mandalay,Member,Female,Home and lifestyle,91.06,1,91.06,2019-01-17 00:00:00.000000000,2023-11-05 18:45:00.000000000,Ewallet,1.37,16.39,74.67,74.67
746-54-5508,A,Yangon,Normal,Male,Home and lifestyle,22.6,6,135.58,2019-01-17 00:00:00.000000000,2023-11-05 12:48:00.000000000,Credit card,4.07,24.4,111.18,18.53
600-38-9738,C,Naypyitaw,Member,Male,Sports and travel,75.52,5,377.58,2019-01-17 00:00:00.000000000,2023-11-05 15:05:00.000000000,Credit card,11.33,56.64,320.94,64.19
698-98-5964,A,Yangon,Normal,Female,Food and beverages,85.27,10,852.71,2019-01-17 00:00:00.000000000,2023-11-05 13:01:00.000000000,Credit card,25.58,102.33,750.38,75.04
349-97-8902,B,Mandalay,Member,Male,Food and beverages,60.79,2,121.57,2019-01-17 00:00:00.000000000,2023-11-05 10:37:00.000000000,Ewallet,1.82,14.59,106.98,53.49
670-79-6321,B,Mandalay,Member,Female,Home and lifestyle,99.32,7,695.24,2019-01-17 00:00:00.000000000,2023-11-05 15:27:00.000000000,Credit card,20.86,125.14,570.1,81.44
679-22-6530,B,Mandalay,Normal,Female,Sports and travel,42.65,2,85.3,2019-01-17 00:00:00.000000000,2023-11-05 10:01:00.000000000,Credit card,2.56,12.8,72.5,36.25
445-30-9252,A,Yangon,Normal,Male,Sports and travel,26.99,3,80.96,2019-01-17 00:00:00.000000000,2023-11-05 17:59:00.000000000,Ewallet,1.21,12.14,68.82,22.94
200-16-5952,C,Naypyitaw,Member,Male,Food and beverages,68.94,2,137.87,2019-01-17 00:00:00.000000000,2023-11-05 16:46:00.000000000,Cash,0.0,16.54,121.33,60.67
497-37-6538,A,Yangon,Normal,Male,Sports and travel,61.86,7,432.99,2019-01-17 00:00:00.000000000,2023-11-05 15:15:00.000000000,Ewallet,6.49,64.95,368.04,52.58
101-81-4070,C,Naypyitaw,Member,Female,Health and beauty,65.96,2,131.92,2019-01-17 00:00:00.000000000,2023-11-05 12:36:00.000000000,Ewallet,1.98,29.02,102.9,51.45
700-81-1757,A,Yangon,Normal,Female,Electronic accessories,27.63,5,138.13,2019-01-18 00:00:00.000000000,2023-11-05 20:59:00.000000000,Credit card,4.14,20.72,117.41,23.48
414-12-7047,B,Mandalay,Normal,Male,Food and beverages,20.78,8,166.24,2019-01-18 00:00:00.000000000,2023-11-05 12:04:00.000000000,Ewallet,2.49,19.95,146.29,18.29
622-20-1945,C,Naypyitaw,Normal,Female,Health and beauty,41.39,1,41.39,2019-01-18 00:00:00.000000000,2023-11-05 15:08:00.000000000,Cash,0.0,9.11,32.28,32.28
706-36-6154,A,Yangon,Member,Male,Home and lifestyle,20.33,9,182.95,2019-01-18 00:00:00.000000000,2023-11-05 18:43:00.000000000,Ewallet,2.74,32.93,150.02,16.67
562-12-5430,A,Yangon,Member,Female,Fashion accessories,92.56,3,277.67,2019-01-18 00:00:00.000000000,2023-11-05 10:11:00.000000000,Ewallet,4.17,69.42,208.25,69.42
821-14-9046,B,Mandalay,Member,Female,Fashion accessories,18.35,6,110.12,2019-01-18 00:00:00.000000000,2023-11-05 15:04:00.000000000,Credit card,3.3,27.53,82.59,13.77
678-79-0726,C,Naypyitaw,Member,Female,Sports and travel,95.16,9,856.45,2019-01-18 00:00:00.000000000,2023-11-05 15:28:00.000000000,Cash,0.0,128.47,727.98,80.89
166-19-2553,A,Yangon,Member,Male,Sports and travel,93.51,6,561.08,2019-01-18 00:00:00.000000000,2023-11-05 17:26:00.000000000,Cash,0.0,84.16,476.92,79.49
781-84-8059,C,Naypyitaw,Normal,Male,Fashion accessories,63.78,7,446.44,2019-01-18 00:00:00.000000000,2023-11-05 16:23:00.000000000,Ewallet,6.7,111.61,334.83,47.83
410-67-1704,A,Yangon,Member,Female,Clothes and accessories,18.3,7,128.07,2019-01-18 00:00:00.000000000,2023-11-05 17:57:00.000000000,Ewallet,2.04,8.96,119.11,17.02
477-59-2458,B,Mandalay,Member,Female,Clothes and accessories,8.76,6,52.55,2019-01-18 00:00:00.000000000,2023-11-05 11:22:00.000000000,Cash,0.76,3.68,48.87,8.15
645-44-1170,A,Yangon,Member,Male,Home and lifestyle,60.97,9,548.76,2019-01-19 00:00:00.000000000,2023-11-05 20:07:00.000000000,Ewallet,8.23,98.78,449.98,50.0
894-41-5205,C,Naypyitaw,Normal,Female,Food and beverages,45.34,8,362.71,2019-01-19 00:00:00.000000000,2023-11-05 19:39:00.000000000,Credit card,10.88,43.53,319.18,39.9
796-32-9050,A,Yangon,Normal,Male,Food and beverages,53.84,6,323.06,2019-01-19 00:00:00.000000000,2023-11-05 16:31:00.000000000,Cash,0.0,38.77,284.29,47.38
608-27-6295,B,Mandalay,Member,Male,Electronic accessories,55.54,6,333.21,2019-01-19 00:00:00.000000000,2023-11-05 17:34:00.000000000,Credit card,10.0,49.98,283.23,47.21
779-06-0012,C,Naypyitaw,Member,Female,Home and lifestyle,93.04,1,93.04,2019-01-19 00:00:00.000000000,2023-11-05 10:21:00.000000000,Cash,0.0,16.75,76.29,76.29
882-40-4577,A,Yangon,Member,Male,Sports and travel,70.62,4,282.49,2019-01-19 00:00:00.000000000,2023-11-05 15:28:00.000000000,Credit card,8.47,42.37,240.12,60.03
375-72-3056,B,Mandalay,Normal,Male,Sports and travel,66.21,3,198.64,2019-01-19 00:00:00.000000000,2023-11-05 15:58:00.000000000,Ewallet,2.98,29.8,168.84,56.28
284-54-4231,C,Naypyitaw,Member,Male,Sports and travel,84.98,1,84.98,2019-01-19 00:00:00.000000000,2023-11-05 16:08:00.000000000,Credit card,2.55,12.75,72.23,72.23
149-61-1929,A,Yangon,Normal,Male,Sports and travel,67.4,10,674.0,2019-01-19 00:00:00.000000000,2023-11-05 14:08:00.000000000,Credit card,20.22,101.1,572.9,57.29
482-17-1179,A,Yangon,Member,Male,Electronic accessories,12.54,3,37.61,2019-01-19 00:00:00.000000000,2023-11-05 12:47:00.000000000,Credit card,1.13,5.64,31.97,10.66
832-51-6761,A,Yangon,Normal,Male,Food and beverages,35.57,8,284.59,2019-01-19 00:00:00.000000000,2023-11-05 20:29:00.000000000,Ewallet,4.27,34.15,250.44,31.31
125-45-2293,A,Yangon,Normal,Female,Fashion accessories,104.06,6,624.33,2019-01-19 00:00:00.000000000,2023-11-05 13:11:00.000000000,Cash,0.0,156.08,468.25,78.04
761-49-0439,B,Mandalay,Member,Female,Electronic accessories,12.71,8,101.64,2019-01-19 00:00:00.000000000,2023-11-05 10:17:00.000000000,Ewallet,1.52,15.25,86.39,10.8
151-27-8496,C,Naypyitaw,Normal,Male,Electronic accessories,58.94,4,235.75,2019-01-19 00:00:00.000000000,2023-11-05 11:43:00.000000000,Ewallet,3.54,35.36,200.39,50.1
809-69-9497,A,Yangon,Normal,Female,Home and lifestyle,47.96,10,479.64,2019-01-19 00:00:00.000000000,2023-11-05 19:30:00.000000000,Ewallet,7.19,86.34,393.3,39.33
728-47-9078,C,Naypyitaw,Member,Male,Food and beverages,62.57,4,250.28,2019-01-19 00:00:00.000000000,2023-11-05 12:46:00.000000000,Cash,0.0,30.03,220.25,55.06
261-12-8679,A,Yangon,Normal,Female,Clothes and accessories,271.49,1,271.49,2019-01-19 00:00:00.000000000,2023-11-05 19:45:00.000000000,Credit card,7.7,19.0,252.49,252.49
817-48-8732,A,Yangon,Member,Female,Home and lifestyle,75.97,10,759.68,2019-01-20 00:00:00.000000000,2023-11-05 15:55:00.000000000,Cash,0.0,136.74,622.94,62.29
378-24-2715,B,Mandalay,Normal,Male,Home and lifestyle,56.11,2,112.22,2019-01-20 00:00:00.000000000,2023-11-05 20:38:00.000000000,Ewallet,1.68,20.2,92.02,46.01
645-78-8093,A,Yangon,Normal,Female,Sports and travel,97.8,2,195.59,2019-01-20 00:00:00.000000000,2023-11-05 18:09:00.000000000,Ewallet,2.93,29.34,166.25,83.13
725-96-3778,C,Naypyitaw,Member,Female,Home and lifestyle,93.71,8,749.7,2019-01-20 00:00:00.000000000,2023-11-05 10:13:00.000000000,Cash,0.0,134.95,614.75,76.84
257-73-1380,C,Naypyitaw,Member,Male,Sports and travel,87.08,4,348.31,2019-01-20 00:00:00.000000000,2023-11-05 16:51:00.000000000,Ewallet,5.22,52.25,296.06,74.02
356-44-8813,B,Mandalay,Normal,Male,Home and lifestyle,39.35,3,118.06,2019-01-20 00:00:00.000000000,2023-11-05 13:45:00.000000000,Credit card,3.54,21.25,96.81,32.27
760-27-5490,C,Naypyitaw,Normal,Male,Fashion accessories,16.4,8,131.21,2019-01-20 00:00:00.000000000,2023-11-05 20:37:00.000000000,Ewallet,1.97,32.8,98.41,12.3
410-67-1709,A,Yangon,Member,Female,Fashion accessories,67.07,8,536.59,2019-01-20 00:00:00.000000000,2023-11-05 17:48:00.000000000,Ewallet,8.05,134.15,402.44,50.31
787-87-2010,A,Yangon,Member,Female,Health and beauty,58.28,4,233.1,2019-01-20 00:00:00.000000000,2023-11-05 15:48:00.000000000,Credit card,6.99,51.28,181.82,45.46
458-10-8612,C,Naypyitaw,Normal,Female,Health and beauty,67.28,7,470.99,2019-01-20 00:00:00.000000000,2023-11-05 12:27:00.000000000,Ewallet,7.06,103.62,367.37,52.48
288-38-3755,A,Yangon,Member,Female,Clothes and accessories,85.93,3,257.8,2019-01-20 00:00:00.000000000,2023-11-05 18:31:00.000000000,Ewallet,3.68,18.05,239.75,79.92
329-62-1586,A,Yangon,Normal,Male,Food and beverages,57.4,3,172.21,2019-01-21 00:00:00.000000000,2023-11-05 18:00:00.000000000,Credit card,5.17,20.67,151.54,50.51
870-72-4431,C,Naypyitaw,Normal,Female,Health and beauty,104.15,6,624.9,2019-01-21 00:00:00.000000000,2023-11-05 14:42:00.000000000,Credit card,18.75,137.48,487.42,81.24
239-10-7476,A,Yangon,Normal,Female,Home and lifestyle,81.85,6,491.09,2019-01-21 00:00:00.000000000,2023-11-05 16:37:00.000000000,Ewallet,7.37,88.4,402.69,67.12
316-68-6352,A,Yangon,Member,Female,Food and beverages,38.18,2,76.36,2019-01-21 00:00:00.000000000,2023-11-05 10:00:00.000000000,Cash,0.0,9.16,67.2,33.6
462-67-9126,A,Yangon,Normal,Male,Home and lifestyle,76.88,6,461.29,2019-01-21 00:00:00.000000000,2023-11-05 17:44:00.000000000,Cash,0.0,83.03,378.26,63.04
269-10-8440,A,Yangon,Member,Female,Health and beauty,55.83,7,390.8,2019-01-21 00:00:00.000000000,2023-11-05 18:01:00.000000000,Cash,0.0,85.98,304.82,43.55
401-18-8016,B,Mandalay,Member,Female,Sports and travel,103.04,1,103.04,2019-01-21 00:00:00.000000000,2023-11-05 17:36:00.000000000,Cash,0.0,15.46,87.58,87.58
162-65-8559,C,Naypyitaw,Member,Male,Food and beverages,72.43,1,72.43,2019-01-21 00:00:00.000000000,2023-11-05 20:13:00.000000000,Cash,0.0,8.69,63.74,63.74
287-21-9091,A,Yangon,Normal,Male,Home and lifestyle,78.4,9,705.63,2019-01-22 00:00:00.000000000,2023-11-05 10:55:00.000000000,Ewallet,10.58,127.01,578.62,64.29
756-01-7507,C,Naypyitaw,Normal,Female,Health and beauty,21.4,5,107.0,2019-01-22 00:00:00.000000000,2023-11-05 18:56:00.000000000,Cash,0.0,23.54,83.46,16.69
186-09-3669,C,Naypyitaw,Member,Female,Health and beauty,85.59,1,85.59,2019-01-22 00:00:00.000000000,2023-11-05 10:57:00.000000000,Ewallet,1.28,18.83,66.76,66.76
521-18-7827,C,Naypyitaw,Member,Male,Home and lifestyle,41.36,5,206.8,2019-01-22 00:00:00.000000000,2023-11-05 20:46:00.000000000,Credit card,6.2,37.22,169.58,33.92
460-35-4390,A,Yangon,Normal,Male,Home and lifestyle,32.21,3,96.64,2019-01-22 00:00:00.000000000,2023-11-05 11:00:00.000000000,Ewallet,1.45,17.4,79.24,26.41
563-47-4072,B,Mandalay,Normal,Female,Health and beauty,58.6,6,351.6,2019-01-22 00:00:00.000000000,2023-11-05 11:52:00.000000000,Cash,0.0,77.35,274.25,45.71
120-54-2248,B,Mandalay,Normal,Female,Food and beverages,30.3,5,151.52,2019-01-22 00:00:00.000000000,2023-11-05 18:08:00.000000000,Credit card,4.55,18.18,133.34,26.67
480-63-2856,C,Naypyitaw,Normal,Male,Food and beverages,20.21,8,161.7,2019-01-23 00:00:00.000000000,2023-11-05 18:37:00.000000000,Ewallet,2.43,19.4,142.3,17.79
565-80-5980,C,Naypyitaw,Member,Female,Home and lifestyle,49.75,4,199.0,2019-01-23 00:00:00.000000000,2023-11-05 10:25:00.000000000,Cash,0.0,35.82,163.18,40.8
731-81-9469,C,Naypyitaw,Member,Female,Sports and travel,94.29,10,942.9,2019-01-23 00:00:00.000000000,2023-11-05 13:00:00.000000000,Credit card,28.29,141.44,801.46,80.15
434-83-9547,C,Naypyitaw,Member,Male,Food and beverages,40.39,8,323.15,2019-01-23 00:00:00.000000000,2023-11-05 11:51:00.000000000,Cash,0.0,38.78,284.37,35.55
604-70-6476,A,Yangon,Member,Male,Fashion accessories,18.84,5,94.19,2019-01-23 00:00:00.000000000,2023-11-05 14:04:00.000000000,Ewallet,1.41,23.55,70.64,14.13
604-70-6480,B,Mandalay,Member,Female,Fashion accessories,54.751592465753426,5,5.0,2019-02-13 23:51:22.191780864,2023-11-05 15:26:52.551369728,Ewallet,1.0,50.632876712328766,5.0,0.0
740-22-2500,C,Naypyitaw,Normal,Female,Electronic accessories,88.25,3,264.76,2019-01-23 00:00:00.000000000,2023-11-05 13:29:00.000000000,Cash,0.0,39.71,225.05,75.02
767-05-1286,C,Naypyitaw,Member,Female,Home and lifestyle,87.96,6,527.75,2019-01-23 00:00:00.000000000,2023-11-05 12:10:00.000000000,Ewallet,7.92,95.0,432.75,72.13
213-32-1216,A,Yangon,Normal,Female,Electronic accessories,69.36,6,416.18,2019-01-23 00:00:00.000000000,2023-11-05 10:28:00.000000000,Cash,0.0,62.43,353.75,58.96
219-61-4139,C,Naypyitaw,Normal,Male,Electronic accessories,87.23,1,87.23,2019-01-23 00:00:00.000000000,2023-11-05 17:16:00.000000000,Ewallet,1.31,13.08,74.15,74.15
318-12-0304,A,Yangon,Normal,Male,Fashion accessories,32.14,1,32.14,2019-01-23 00:00:00.000000000,2023-11-05 12:20:00.000000000,Ewallet,0.48,8.04,24.1,24.1
828-46-6863,A,Yangon,Member,Male,Food and beverages,103.46,6,620.74,2019-01-23 00:00:00.000000000,2023-11-05 11:22:00.000000000,Credit card,18.62,74.49,546.25,91.04
790-38-4466,C,Naypyitaw,Normal,Female,Health and beauty,11.54,5,57.7,2019-01-23 00:00:00.000000000,2023-11-05 10:18:00.000000000,Credit card,1.73,12.69,45.01,9.0
477-59-2456,C,Naypyitaw,Normal,Female,Fashion accessories,47.71,7,333.98,2019-01-23 00:00:00.000000000,2023-11-05 11:15:00.000000000,Cash,0.0,83.5,250.48,35.78
160-22-2687,A,Yangon,Member,Female,Health and beauty,100.75,5,503.74,2019-01-23 00:00:00.000000000,2023-11-05 14:21:00.000000000,Ewallet,7.56,110.82,392.92,78.58
316-66-3011,A,Yangon,Member,Female,Food and beverages,50.01,9,450.1,2019-01-23 00:00:00.000000000,2023-11-05 12:35:00.000000000,Cash,0.0,54.01,396.09,44.01
